Date,RBLBANK.NS,SUNDARMFIN.NS,MAHABANK.NS,JYOTHYLAB.NS,RELIANCE.NS,PETRONET.NS,SUNDARMHLD.NS
2022-04-04,140.00999450683594,1931.2952880859375,15.65597915649414,143.9444122314453,2433.71240234375,177.28858947753906,69.21118927001953
2022-04-05,139.5659942626953,1971.5560302734375,16.003889083862305,145.19570922851562,2399.31298828125,178.45083618164062,69.95388793945312
2022-04-06,137.93797302246094,1983.7943115234375,16.308311462402344,144.2812957763672,2392.91748046875,178.89785766601562,70.65017700195312
2022-04-07,135.37258911132812,1991.322021484375,16.39529037475586,145.72508239746094,2350.706787109375,178.9425506591797,69.2575912475586
2022-04-08,126.39381408691406,2015.8475341796875,16.3518009185791,147.93887329101562,2389.81103515625,179.74717712402344,70.23240661621094
2022-04-11,129.50184631347656,2052.951416015625,16.308311462402344,145.773193359375,2384.831787109375,181.4011688232422,70.97511291503906
2022-04-12,129.9951934814453,2032.2626953125,16.047380447387695,146.97634887695312,2339.925537109375,181.311767578125,69.76821899414062
2022-04-13,129.15650939941406,2039.110107421875,16.003889083862305,148.32386779785156,2331.3369140625,182.60812377929688,75.06000518798828
2022-04-18,128.46583557128906,1986.5140380859375,15.569002151489258,148.99765014648438,2324.21044921875,182.38461303710938,73.29607391357422
2022-04-19,122.9404296875,1994.6732177734375,15.6124906539917,148.13136291503906,2412.789794921875,181.57997131347656,73.5281753540039
2022-04-20,122.39775085449219,1967.4764404296875,15.87342357635498,150.44142150878906,2483.7353515625,184.84323120117188,72.50694274902344
2022-04-21,124.86445617675781,1977.7720947265625,15.916912078857422,154.33961486816406,2541.889892578125,188.37469482421875,73.66742706298828
2022-04-22,122.44708251953125,1977.578125,15.829935073852539,153.1845703125,2520.6015625,184.7538299560547,72.87831115722656
2022-04-25,118.84569549560547,1969.5162353515625,15.569002151489258,154.53211975097656,2462.31005859375,181.35646057128906,73.80668640136719
2022-04-26,122.39775085449219,2002.152099609375,15.699467658996582,151.83706665039062,2535.996337890625,181.0882568359375,73.29607391357422
2022-04-27,120.12838745117188,1996.4698486328125,15.482023239135742,149.62326049804688,2538.46337890625,183.7703857421875,72.22843933105469
2022-04-28,119.33904266357422,1979.423583984375,15.742958068847656,147.98699951171875,2576.38037109375,185.87136840820312,71.76424407958984
2022-04-29,118.59902954101562,1954.02392578125,15.6124906539917,148.51637268066406,2549.336181640625,182.29519653320312,71.57855987548828
2022-05-02,115.68832397460938,1967.76806640625,15.39504623413086,146.78384399414062,2540.38232421875,186.00546264648438,71.02153778076172
2022-05-04,115.19497680664062,1953.8297119140625,14.960159301757812,142.06752014160156,2461.07666015625,191.01210021972656,70.04672241210938
2022-05-05,117.16834259033203,1880.350341796875,14.873180389404297,145.38819885253906,2412.880859375,191.8614501953125,70.51091003417969
2022-05-06,113.17227935791016,1861.7984619140625,14.786202430725098,142.5006561279297,2394.37939453125,192.80018615722656,69.39685821533203
2022-05-09,110.70558166503906,1860.39013671875,14.655735969543457,140.09437561035156,2300.866455078125,193.426025390625,67.72576141357422
2022-05-10,111.49492645263672,1810.707763671875,14.307826042175293,139.42059326171875,2260.985107421875,191.3250274658203,68.00428009033203
2022-05-11,106.80819702148438,1778.4603271484375,13.829448699951172,138.6505889892578,2237.82421875,190.78858947753906,65.5904769897461
2022-05-12,100.34542846679688,1774.623779296875,13.481538772583008,139.75747680664062,2192.232421875,187.57005310058594,64.75492858886719
2022-05-13,109.37356567382812,1749.95263671875,13.655492782592773,141.29750061035156,2217.083984375,183.90447998046875,65.26554870605469
2022-05-16,114.99765014648438,1745.581787109375,13.829448699951172,139.516845703125,2217.63232421875,187.70416259765625,65.82257843017578
2022-05-17,119.04303741455078,1790.6988525390625,14.09038257598877,140.91249084472656,2310.779296875,190.5203857421875,66.65811157226562
2022-05-18,118.00701904296875,1740.2882080078125,14.09038257598877,141.5381317138672,2319.185302734375,199.8184356689453,66.89021301269531
2022-05-19,112.28427124023438,1733.8291015625,13.78596019744873,141.875,2265.736083984375,196.37635803222656,65.45121765136719
2022-05-20,115.4909896850586,1751.2152099609375,13.95991325378418,140.14248657226562,2397.851318359375,203.79690551757812,66.56527709960938
2022-05-23,113.91229248046875,1728.535400390625,14.133870124816895,146.35072326660156,2381.816650390625,201.6065216064453,65.0798568725586
2022-05-24,111.29759979248047,1685.8465576171875,14.00340461730957,145.0513153076172,2389.993896484375,201.07008361816406,66.51886749267578
2022-05-25,106.41352081298828,1633.2989501953125,13.52502727508545,148.03512573242188,2386.4765625,195.97406005859375,63.36235427856445
2022-05-26,109.9162368774414,1604.88818359375,14.046892166137695,146.11009216308594,2363.726318359375,196.64456176757812,62.66605758666992
2022-05-27,110.55758666992188,1567.2987060546875,14.351313591003418,148.7570037841797,2352.76220703125,193.15782165527344,63.36235427856445
2022-05-30,112.48161315917969,1558.119873046875,15.308070182800293,149.1901397705078,2434.717529296875,196.28697204589844,64.24430847167969
2022-05-31,110.80425262451172,1579.77978515625,15.351556777954102,143.41502380371094,2405.34326171875,202.85816955566406,64.6620864868164
2022-06-01,109.52156829833984,1777.1005859375,15.351556777954102,147.02447509765625,2406.1201171875,199.68434143066406,64.94060516357422
2022-06-02,108.09088134765625,1844.9947509765625,15.308070182800293,147.98699951171875,2489.080078125,201.78530883789062,65.26554870605469
2022-06-03,104.58816528320312,1817.1669921875,14.916669845581055,151.93331909179688,2539.513916015625,202.5005645751953,65.91541290283203
2022-06-06,107.35087585449219,1880.787353515625,14.699225425720215,148.4201202392578,2528.595947265625,203.66281127929688,65.96183013916016
2022-06-07,108.83089447021484,1856.213623046875,14.394803047180176,146.11009216308594,2533.346923828125,204.82505798339844,64.94060516357422
2022-06-08,109.81757354736328,1811.2418212890625,14.52527141571045,146.0619659423828,2488.851806640625,202.1876220703125,64.15147399902344
2022-06-09,112.38294219970703,1845.3834228515625,14.481781005859375,146.92820739746094,2557.10205078125,200.80189514160156,63.50160217285156
2022-06-10,112.0869369506836,1854.7078857421875,14.52527141571045,146.30259704589844,2479.89794921875,197.76214599609375,63.315921783447266
2022-06-13,86.6799087524414,1816.924072265625,14.09038257598877,142.7412872314453,2432.9814453125,195.12472534179688,62.201873779296875
2022-06-14,86.28523254394531,1772.195556640625,14.133870124816895,144.2812957763672,2401.18603515625,191.72735595703125,63.03742218017578
2022-06-15,87.56792449951172,1769.8643798828125,14.133870124816895,145.72508239746094,2372.1318359375,191.77206420898438,62.71247863769531
2022-06-16,80.80915832519531,1709.7891845703125,13.698982238769531,142.16375732421875,2338.9658203125,190.96742248535156,60.57719039916992
2022-06-17,80.3158187866211,1674.8221435546875,13.612004280090332,147.84263610839844,2366.37548828125,181.71409606933594,59.277442932128906
2022-06-20,76.1717529296875,1675.25927734375,13.612003326416016,147.45761108398438,2323.4794921875,176.21571350097656,58.766841888427734
2022-06-21,82.14117431640625,1682.30126953125,13.971397399902344,147.93887329101562,2360.9853515625,184.35150146484375,59.37029266357422
2022-06-22,84.4105453491211,1662.7779541015625,14.555411338806152,146.78384399414062,2289.26318359375,185.06674194335938,60.02016067504883
2022-06-23,85.9892349243164,1665.788818359375,14.375714302062988,146.2544708251953,2252.12255859375,184.53030395507812,60.159420013427734
2022-06-24,86.53189849853516,1700.319091796875,14.82495403289795,147.93887329101562,2284.192138671875,184.61972045898438,60.437931060791016
2022-06-27,90.03462219238281,1726.49560546875,14.645257949829102,151.25955200195312,2277.43115234375,186.09487915039062,63.640869140625
2022-06-28,87.76525115966797,1726.15576171875,14.196017265319824,148.7570037841797,2309.454833984375,192.88958740234375,67.26156616210938
2022-06-29,83.17719268798828,1721.0078125,13.926473617553711,147.6982421875,2357.3759765625,195.25881958007812,67.0262222290039
2022-06-30,82.33850860595703,1711.1004638671875,13.971397399902344,144.04067993164062,2371.537841796875,194.27537536621094,67.0262222290039
2022-07-01,85.0518798828125,1740.336669921875,14.016321182250977,146.87939453125,2200.7294921875,197.9856414794922,67.63811492919922
2022-07-04,86.38390350341797,1763.793701171875,14.240942001342773,147.4177703857422,2205.2978515625,199.44578552246094,67.355712890625
2022-07-05,80.41448211669922,1739.365478515625,14.151093482971191,151.48008728027344,2223.15966796875,198.03126525878906,68.76779174804688
2022-07-06,82.2891845703125,1777.052001953125,14.196017265319824,160.24095153808594,2203.607177734375,201.635986328125,69.14433288574219
2022-07-07,84.3612060546875,1820.6591796875,14.330790519714355,164.4011688232422,2181.907958984375,201.36221313476562,69.14433288574219
2022-07-08,82.58517456054688,1847.1707763671875,14.330790519714355,162.39447021484375,2184.923095703125,205.6513671875,68.72071075439453
2022-07-11,85.69322204589844,1828.1217041015625,14.510485649108887,161.85610961914062,2214.616943359375,203.00486755371094,69.14433288574219
2022-07-12,83.02918243408203,1825.22509765625,14.600334167480469,161.75820922851562,2211.464599609375,197.4837188720703,68.57950592041016
2022-07-13,83.07852172851562,1809.858154296875,14.600334167480469,161.36668395996094,2172.268798828125,198.30503845214844,68.10881042480469
2022-07-14,81.10516357421875,1774.3128662109375,14.285865783691406,161.61138916015625,2190.176513671875,205.6513671875,66.93208312988281
2022-07-15,80.80915832519531,1783.83740234375,14.46556282043457,165.2332000732422,2194.425048828125,208.38912963867188,68.67363739013672
2022-07-18,84.7558822631836,1797.82958984375,14.95972728729248,165.82052612304688,2213.109375,206.2445526123047,71.49776458740234
2022-07-19,90.18262481689453,1808.238037109375,15.184348106384277,169.93177795410156,2226.677490234375,206.1989288330078,71.02708435058594
2022-07-20,90.23194885253906,1841.1810302734375,15.319119453430176,164.1564483642578,2286.88720703125,206.3358154296875,70.83881378173828
2022-07-21,93.68534088134766,1875.1060791015625,15.723437309265137,161.80715942382812,2271.629150390625,209.4385986328125,70.36812591552734
2022-07-22,90.97196197509766,1936.22998046875,15.453893661499023,160.7303924560547,2286.97900390625,207.97845458984375,71.6860580444336
2022-07-25,93.43866729736328,1952.52978515625,15.004652976989746,163.66700744628906,2211.419189453125,207.93284606933594,72.90984344482422
2022-07-26,90.92263793945312,1955.0826416015625,14.914803504943848,165.72264099121094,2212.42431640625,205.7882537841797,72.95692443847656
2022-07-27,90.4292984008789,1945.1162109375,15.004652976989746,162.100830078125,2210.322998046875,204.328125,72.39208984375
2022-07-28,91.02130126953125,1967.20947265625,15.049575805664062,165.47792053222656,2244.95068359375,201.0428009033203,72.5333023071289
2022-07-29,91.02130126953125,2010.2662353515625,15.139423370361328,167.8761444091797,2292.780517578125,200.72340393066406,73.52174377441406
2022-08-01,94.8693618774414,1999.0230712890625,15.408968925476074,168.95291137695312,2352.53369140625,205.87953186035156,74.18072509765625
2022-08-02,97.53339385986328,2013.702880859375,16.037906646728516,167.288818359375,2361.487548828125,203.68930053710938,74.18072509765625
2022-08-03,95.16535949707031,2030.3953857421875,15.858208656311035,171.40008544921875,2381.31396484375,199.8564453125,72.15674591064453
2022-08-04,94.91868591308594,2059.509033203125,15.588665962219238,168.5613555908203,2349.83837890625,194.7915802001953,73.85122680664062
2022-08-05,95.11602783203125,2120.19091796875,15.543739318847656,177.224365234375,2315.210693359375,196.9818115234375,72.90984344482422
2022-08-08,96.9413833618164,2074.630615234375,15.49881649017334,179.18209838867188,2345.498291015625,192.23635864257812,74.88674926757812
2022-08-10,95.65869903564453,2016.1085205078125,15.229272842407227,181.0908966064453,2359.5234375,192.51011657714844,74.41605377197266
2022-08-11,96.34938049316406,2003.490966796875,15.229272842407227,181.13983154296875,2367.380859375,193.0120391845703,73.75709533691406
2022-08-12,96.79338836669922,2036.8267822265625,15.49881649017334,176.2454833984375,2405.662841796875,195.2935028076172,73.94537353515625
2022-08-16,96.5960464477539,2089.6044921875,15.588665962219238,175.364501953125,2422.3828125,198.7613525390625,73.52174377441406
2022-08-17,99.55609893798828,2083.1240234375,16.08283042907715,177.02859497070312,2435.037353515625,196.8905487060547,73.52174377441406
2022-08-18,101.72679138183594,2066.333251953125,16.037906646728516,176.39231872558594,2439.453369140625,196.2061004638672,74.27485656738281
2022-08-19,98.61873626708984,1996.4210205078125,15.67851448059082,174.33668518066406,2395.95849609375,194.33529663085938,74.36898803710938
2022-08-22,96.9413833618164,1968.780517578125,15.408968925476074,173.50465393066406,2389.312744140625,193.78775024414062,73.42760467529297
2022-08-23,102.71346282958984,2027.940673828125,15.49881649017334,176.5880889892578,2426.161865234375,196.52552795410156,73.89830017089844
2022-08-24,120.12838745117188,2061.47265625,15.49881649017334,186.4746856689453,2419.699462890625,196.8905487060547,74.0865707397461
2022-08-25,126.2951431274414,2059.803466796875,16.12775421142578,187.94297790527344,2412.6416015625,196.2061004638672,73.89830017089844
2022-08-26,122.79241943359375,2049.54248046875,16.172677993774414,185.59368896484375,2399.762451171875,199.9933319091797,73.992431640625
2022-08-29,121.01640319824219,1998.4339599609375,16.12775421142578,186.81727600097656,2381.10888671875,200.72340393066406,74.18072509765625
2022-08-30,120.67106628417969,2060.245361328125,16.217601776123047,184.71270751953125,2418.04931640625,201.7728729248047,75.49864959716797
2022-09-01,120.52306365966797,2045.8604736328125,16.307449340820312,182.60813903808594,2346.964111328125,200.4040069580078,74.0865707397461
2022-09-02,120.2763900756836,2090.48828125,16.12775421142578,185.1531982421875,2319.556640625,197.57496643066406,74.18072509765625
2022-09-05,122.39775085449219,2138.307373046875,16.172677993774414,185.30003356933594,2355.58056640625,197.07305908203125,74.03949737548828
2022-09-06,121.01640319824219,2127.015625,16.442222595214844,187.74720764160156,2380.375732421875,197.20994567871094,74.7926025390625
2022-09-07,121.3124008178711,2101.9765625,16.53207015991211,191.0753631591797,2366.534423828125,199.4914093017578,75.68692016601562
2022-09-08,122.84175109863281,2167.519287109375,16.801616668701172,187.3067169189453,2369.8798828125,199.17201232910156,75.49864959716797
2022-09-09,126.88715362548828,2212.736328125,16.801616668701172,186.7194061279297,2355.122314453125,198.80697631835938,74.7926025390625
2022-09-12,126.24580383300781,2212.2451171875,17.02623748779297,187.5024871826172,2381.4755859375,199.62828063964844,76.20467376708984
2022-09-13,127.23249053955078,2238.707763671875,16.846538543701172,185.59368896484375,2401.36669921875,199.17201232910156,76.48709869384766
2022-09-14,131.4752197265625,2203.162841796875,17.475479125976562,187.79615783691406,2372.583984375,196.47987365722656,81.94709777832031
2022-09-15,128.9098358154297,2201.984619140625,17.61025047302246,186.18101501464844,2349.072509765625,196.6623992919922,82.32363891601562
2022-09-16,122.69375610351562,2199.235107421875,16.66684341430664,177.86061096191406,2290.86572265625,191.6887969970703,79.54656982421875
2022-09-19,122.84175109863281,2217.5966796875,16.846538543701172,176.00076293945312,2293.844970703125,190.1830291748047,80.3938217163086
2022-09-20,125.94979858398438,2205.568115234375,17.0711612701416,177.07752990722656,2294.21142578125,192.64700317382812,80.25260925292969
2022-09-21,125.65379333496094,2183.1806640625,16.711767196655273,180.1609649658203,2300.53662109375,189.7267303466797,79.54656982421875
2022-09-22,125.90046691894531,2211.557861328125,16.711767196655273,181.2377166748047,2278.857666015625,189.54421997070312,81.099853515625
2022-09-23,121.36174011230469,2194.669189453125,16.307449340820312,177.1754150390625,2236.142333984375,187.53652954101562,87.59537506103516
2022-09-26,111.0509262084961,2165.16259765625,15.453893661499023,175.0218963623047,2179.17333984375,183.84056091308594,85.43019104003906
2022-09-27,110.80425262451172,2160.10595703125,15.768360137939453,173.3088836669922,2196.497802734375,183.0192413330078,84.63002014160156
2022-09-28,109.96556854248047,2160.596435546875,15.543739318847656,178.83949279785156,2138.01611328125,181.96974182128906,92.34932708740234
2022-09-29,108.38687896728516,2206.943115234375,15.67851448059082,184.3211669921875,2131.462158203125,182.47166442871094,93.24365234375
2022-09-30,112.23493957519531,2221.08251953125,15.99298095703125,184.46798706054688,2179.5400390625,182.42604064941406,97.33865356445312
2022-10-03,109.5708999633789,2197.9091796875,15.768360137939453,184.51693725585938,2171.977783203125,181.28530883789062,93.19657897949219
2022-10-04,116.1816635131836,2203.3095703125,16.172677993774414,184.272216796875,2212.03466796875,185.574462890625,96.06778717041016
2022-10-06,119.536376953125,2170.21923828125,16.576995849609375,190.488037109375,2220.192626953125,186.44143676757812,95.5500259399414
2022-10-07,120.9670639038086,2161.2841796875,16.39729881286621,192.10317993164062,2229.58837890625,187.76467895507812,93.62019348144531
2022-10-10,119.04303741455078,2127.2119140625,16.307449340820312,196.55703735351562,2205.251708984375,185.02691650390625,91.0784683227539
2022-10-11,118.5003662109375,2118.32568359375,16.172677993774414,196.26336669921875,2161.344482421875,181.37657165527344,86.37157440185547
2022-10-12,122.10175323486328,2161.82373046875,16.217601776123047,198.5147705078125,2177.248291015625,182.06100463867188,90.89020538330078
2022-10-13,121.26306915283203,2171.79052734375,16.037906646728516,194.94187927246094,2184.1689453125,180.1445770263672,89.24278259277344
2022-10-14,122.44708251953125,2202.720703125,16.12775421142578,191.7116241455078,2173.07763671875,183.42987060546875,86.8422622680664
2022-10-17,125.35779571533203,2254.908935546875,16.93638801574707,192.39683532714844,2207.95556640625,183.38424682617188,88.5367431640625
2022-10-18,127.62715911865234,2256.6767578125,17.161006927490234,188.628173828125,2246.9130859375,183.84056091308594,87.59537506103516
2022-10-19,127.03514862060547,2347.25830078125,17.430553436279297,189.90072631835938,2286.007568359375,184.20558166503906,85.28899383544922
2022-10-20,127.08448791503906,2341.022705078125,17.565322875976562,196.8017578125,2292.149169921875,184.89004516601562,85.3360595703125
2022-10-21,131.4752197265625,2325.26318359375,17.789945602416992,192.73944091796875,2265.56640625,184.79876708984375,84.77123260498047
2022-10-24,125.60446166992188,2339.25537109375,18.194263458251953,192.73944091796875,2273.128662109375,184.93563842773438,84.72415924072266
2022-10-25,122.15108489990234,2291.681884765625,18.82320213317871,188.04087829589844,2238.021484375,184.89004516601562,84.72415924072266
2022-10-27,134.533935546875,2328.159912109375,18.86812400817871,189.9496612548828,2246.8212890625,184.66188049316406,86.18330383300781
2022-10-28,135.66860961914062,2258.493408203125,18.643505096435547,186.4746856689453,2315.5693359375,190.68495178222656,84.67708587646484
2022-10-31,133.3498992919922,2308.865234375,18.239187240600586,193.76724243164062,2337.064453125,187.5821533203125,83.78278350830078
2022-11-01,133.1032257080078,2317.996826171875,18.14933967590332,191.36903381347656,2318.960693359375,192.1907196044922,84.20640563964844
2022-11-02,132.01788330078125,2334.34619140625,18.14933967590332,195.1865997314453,2333.443603515625,192.8751678466797,85.3360595703125
2022-11-03,133.1032257080078,2319.126220703125,18.95797348022461,192.347900390625,2342.15185546875,190.86744689941406,88.25434112548828
2022-11-04,133.0045623779297,2317.407958984375,20.440467834472656,190.8306427001953,2376.617431640625,192.28196716308594,86.51278686523438
2022-11-07,134.4352569580078,2319.617431640625,20.93463134765625,190.24331665039062,2389.312744140625,193.9702606201172,87.17174530029297
2022-11-09,137.39529418945312,2309.99462890625,21.743267059326172,188.628173828125,2386.9296875,191.04998779296875,91.83158874511719
2022-11-10,136.1619415283203,2262.6171875,20.79986000061035,191.4669189453125,2358.0556640625,194.01589965820312,93.1024398803711
2022-11-11,140.65133666992188,2279.6044921875,21.02448272705078,185.6915740966797,2412.412353515625,193.65086364746094,91.40795135498047
2022-11-14,142.772705078125,2256.382080078125,20.75493812561035,189.0686798095703,2400.72509765625,195.4303741455078,89.38399505615234
2022-11-15,143.2167205810547,2238.020263671875,20.530315399169922,190.1943817138672,2389.95458984375,195.20225524902344,89.76053619384766
2022-11-16,140.89801025390625,2196.8291015625,20.575239181518555,189.9496612548828,2376.250732421875,194.97410583496094,88.5367431640625
2022-11-17,143.26605224609375,2188.9248046875,20.75493812561035,186.8662109375,2382.392333984375,195.8866729736328,88.39555358886719
2022-11-18,142.13136291503906,2189.90673828125,22.55190086364746,187.79615783691406,2381.10888671875,193.6964874267578,87.40709686279297
2022-11-21,140.89801025390625,2187.3046875,25.876285552978516,187.2577667236328,2338.256103515625,196.57481384277344,86.60692596435547
2022-11-22,139.86199951171875,2229.52685546875,25.02272605895996,187.01304626464844,2351.226318359375,194.6873779296875,87.59537506103516
2022-11-23,139.07264709472656,2215.731201171875,24.4387149810791,185.88734436035156,2343.893310546875,196.38607788085938,87.78364562988281
2022-11-24,140.05934143066406,2227.513916015625,24.528560638427734,185.88734436035156,2364.10546875,195.4423370361328,86.74812316894531
2022-11-25,148.0514678955078,2213.52197265625,24.6633358001709,190.73275756835938,2399.395751953125,197.2353973388672,87.97191619873047
2022-11-28,148.49546813964844,2215.19091796875,24.528560638427734,192.10317993164062,2481.84765625,199.21719360351562,88.48967742919922
2022-11-29,150.8141632080078,2221.279052734375,24.124244689941406,193.86514282226562,2486.110107421875,199.9249725341797,88.7720947265625
2022-11-30,151.35682678222656,2185.537353515625,23.76485252380371,198.71054077148438,2503.663818359375,200.679931640625,89.6664047241211
2022-12-01,151.25816345214844,2209.545166015625,24.348867416381836,196.8017578125,2496.284912109375,199.0284423828125,92.16106414794922
2022-12-02,150.46881103515625,2217.400146484375,24.573486328125,206.00311279296875,2495.23046875,200.06654357910156,92.82003021240234
2022-12-05,152.7875213623047,2273.12353515625,24.84303092956543,207.17776489257812,2458.83984375,201.15179443359375,93.24365234375
2022-12-06,151.60350036621094,2274.203857421875,25.56181526184082,203.99644470214844,2465.944091796875,202.66172790527344,93.9026107788086
2022-12-07,151.35682678222656,2303.464599609375,25.92120933532715,208.89077758789062,2429.553466796875,203.08641052246094,92.44346618652344
2022-12-08,150.962158203125,2325.705078125,26.999385833740234,207.47142028808594,2428.40771484375,204.12448120117188,93.52606201171875
2022-12-09,149.72882080078125,2270.816162109375,25.741512298583984,203.5559539794922,2391.6044921875,201.718017578125,92.0669174194336
2022-12-12,152.98486328125,2261.733642578125,26.550146102905273,210.06544494628906,2395.27099609375,202.2842559814453,94.70278930664062
2022-12-13,155.64889526367188,2287.99951171875,29.33544158935547,208.45030212402344,2406.17919921875,202.42579650878906,97.29158020019531
2022-12-14,165.31837463378906,2279.456787109375,30.63823890686035,207.56932067871094,2397.470947265625,203.69981384277344,96.96208953857422
2022-12-15,167.63705444335938,2275.922119140625,30.862857818603516,204.7305908203125,2363.417724609375,202.18988037109375,93.76139831542969
2022-12-16,162.60499572753906,2274.695068359375,29.06589698791504,202.77284240722656,2351.73046875,199.21719360351562,92.0669174194336
2022-12-19,165.71304321289062,2364.34326171875,30.278846740722656,203.06651306152344,2382.621337890625,201.1046142578125,92.58468627929688
